SEASON_YEAR,"PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_ABBREVIATION","TEAM_NAME","GAME_ID","GAME_DATE","MATCHUP","WL","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","PTS","PLUS_MINUS"
2014-15,2199,"Tyson Chandler",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",28.58333,0,2,0,0,0,0,4,4,1,1,2,3,2,1,0,3,0,1,4,4,-9
2014-15,2210,"Richard Jefferson",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",11.12,1,5,0.2,0,1,0,1,1,1,1,1,2,0,0,0,0,0,1,1,3,-2
2014-15,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",15.7,3,8,0.375,0,2,0,2,2,1,0,2,2,2,0,2,0,0,0,1,8,-9
2014-15,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",27.06333,6,17,0.353,2,7,0.286,3,3,1,0,3,3,1,2,0,0,0,3,5,17,-14
2014-15,203109,"Jae Crowder",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",7.366667,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
2014-15,202329,"Al-Farouq Aminu",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",16.42,3,6,0.5,1,1,1,0,0,0,2,3,5,0,0,2,1,1,1,0,7,-5
2014-15,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",26.58333,2,7,0.286,0,2,0,3,3,1,1,2,3,4,0,1,0,1,2,5,7,-19
2014-15,101145,"Monta Ellis",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",26.54,6,13,0.462,0,1,0,2,2,1,0,3,3,1,2,1,0,1,4,1,14,-4
2014-15,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21400070,"2014-11-06T00:00:00","DAL @ POR","L",28.48,5,13,0.385,0,3,0,1,1,1,0,4,4,1,1,0,0,2,0,2,11,-14
2014-15,2749,"Jameer Nelson",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",23.03333,2,7,0.286,2,6,0.333,0,0,0,0,2,2,2,5,0,0,1,3,2,6,-1
2014-15,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",29.55333,9,14,0.643,4,4,1,5,6,0.833,1,6,7,4,1,0,0,1,3,7,27,-2
2014-15,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",13.45,3,5,0.6,1,1,1,0,0,0,0,0,0,3,1,1,0,0,2,0,7,5
2014-15,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",29.5,4,9,0.444,2,6,0.333,2,2,1,0,2,2,6,1,1,0,0,0,1,12,13
2014-15,101145,"Monta Ellis",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",34.55,6,15,0.4,0,0,0,2,2,1,0,0,0,6,3,0,2,2,1,5,14,0
2014-15,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",34.83833,10,15,0.667,4,5,0.8,5,7,0.714,0,3,3,2,0,2,0,1,1,3,29,2
2014-15,202329,"Al-Farouq Aminu",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",9.6,2,3,0.667,1,2,0.5,0,0,0,0,1,1,0,0,0,1,0,1,1,5,11
2014-15,203109,"Jae Crowder",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",2.566667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-3
2014-15,2210,"Richard Jefferson",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",14.90833,1,5,0.2,0,1,0,0,0,0,1,2,3,0,1,0,0,0,1,0,2,-5
2014-15,2199,"Tyson Chandler",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",30.29167,5,7,0.714,0,0,0,0,0,0,4,8,12,0,5,0,4,1,2,0,10,-7
2014-15,201148,"Brandan Wright",1610612742,"DAL","Dallas Mavericks",21400046,"2014-11-03T00:00:00","DAL vs. BOS","W",17.70833,2,2,1,0,0,0,2,3,0.667,1,5,6,0,0,1,2,0,2,2,6,12
2014-15,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",13.61667,4,7,0.571,0,1,0,0,0,0,0,0,0,3,1,1,0,0,2,1,8,13
2014-15,201148,"Brandan Wright",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",18.28333,6,7,0.857,0,0,0,0,0,0,3,2,5,0,0,0,3,1,3,1,12,9
2014-15,101145,"Monta Ellis",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",32.56667,7,14,0.5,0,2,0,3,3,1,4,3,7,3,2,1,0,1,4,4,17,0
2014-15,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",33.94,7,13,0.538,2,6,0.333,4,4,1,0,4,4,4,3,0,0,1,2,2,20,-7
2014-15,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",29.77,8,19,0.421,0,5,0,1,2,0.5,0,6,6,3,4,0,1,0,5,3,17,14
2014-15,2199,"Tyson Chandler",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",29.71667,5,7,0.714,0,0,0,1,4,0.25,1,6,7,1,1,0,2,0,4,2,11,-4
2014-15,2210,"Richard Jefferson",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",7.395,1,4,0.25,0,1,0,0,0,0,1,1,2,1,0,1,0,1,0,0,2,4
2014-15,2749,"Jameer Nelson",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",30.92167,3,8,0.375,2,5,0.4,0,0,0,1,4,5,4,1,0,0,0,2,1,8,-1
2014-15,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",27.47833,4,7,0.571,2,4,0.5,2,4,0.5,0,3,3,6,0,1,0,0,2,4,12,-6
2014-15,202329,"Al-Farouq Aminu",1610612742,"DAL","Dallas Mavericks",21400027,"2014-11-01T00:00:00","DAL @ NOP","W",16.31167,1,3,0.333,0,1,0,0,2,0,1,4,5,0,0,0,0,0,1,1,2,3
2014-15,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",24.23333,3,9,0.333,3,7,0.429,3,4,0.75,0,1,1,3,1,1,0,0,0,4,12,19
2014-15,203109,"Jae Crowder",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",8.95,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2014-15,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",29.1,8,16,0.5,1,3,0.333,4,4,1,4,3,7,2,2,0,0,0,1,2,21,4
2014-15,2210,"Richard Jefferson",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",15.55,0,1,0,0,1,0,0,0,0,0,2,2,1,1,1,0,0,2,1,0,19
2014-15,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",23.515,9,13,0.692,2,4,0.5,1,2,0.5,0,3,3,1,1,1,1,0,2,1,21,12
2014-15,202962,"Greg Smith",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",2.866667,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1
2014-15,2199,"Tyson Chandler",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",25.03333,5,5,1,0,0,0,3,4,0.75,2,4,6,2,0,1,1,0,2,2,13,0
2014-15,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",2.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,-1
2014-15,201148,"Brandan Wright",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",20.1,6,7,0.857,0,0,0,2,2,1,3,0,3,1,0,1,2,0,0,2,14,17
2014-15,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",18.63333,2,5,0.4,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,1,4,13
2014-15,101145,"Monta Ellis",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",29.36667,6,13,0.462,0,1,0,2,3,0.667,0,3,3,6,1,0,0,0,1,4,14,5
2014-15,2749,"Jameer Nelson",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",20.9,2,4,0.5,1,2,0.5,0,0,0,0,1,1,5,1,2,0,0,3,2,5,-2
2014-15,202329,"Al-Farouq Aminu",1610612742,"DAL","Dallas Mavericks",21400019,"2014-10-30T00:00:00","DAL vs. UTA","W",19.50167,6,7,0.857,1,1,1,3,4,0.75,2,8,10,1,1,1,0,0,2,2,16,-1
2014-15,201148,"Brandan Wright",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",18.06667,2,2,1,0,0,0,2,2,1,1,4,5,0,0,0,1,0,2,1,6,6
2014-15,203109,"Jae Crowder",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",10.86667,2,2,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,5,-8
2014-15,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",31.66667,7,11,0.636,0,1,0,4,4,1,2,4,6,2,1,1,0,0,4,5,18,-2
2014-15,2749,"Jameer Nelson",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",30.46667,3,7,0.429,3,5,0.6,0,0,0,0,0,0,3,0,1,1,0,1,1,9,3
2014-15,2210,"Richard Jefferson",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",13.36667,1,3,0.333,1,2,0.5,3,4,0.75,1,1,2,1,1,0,0,0,2,2,6,1
2014-15,2199,"Tyson Chandler",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",27.75,4,8,0.5,0,0,0,0,0,0,3,7,10,0,1,2,0,1,5,2,8,-8
2014-15,202329,"Al-Farouq Aminu",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",5.483333,0,2,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0
2014-15,202718,"Chandler Parsons",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",33.81667,2,10,0.2,1,4,0.25,0,0,0,0,4,4,0,1,2,1,2,2,1,5,0
2014-15,202962,"Greg Smith",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",2.183333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014-15,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",29.11667,6,12,0.5,2,5,0.4,3,4,0.75,0,0,0,5,1,2,0,0,1,3,17,-2
2014-15,101145,"Monta Ellis",1610612742,"DAL","Dallas Mavericks",21400002,"2014-10-28T00:00:00","DAL @ SAS","L",37.21667,11,21,0.524,1,2,0.5,3,4,0.75,1,3,4,6,3,1,0,0,0,3,26,4
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",30.12167,2,5,0.4,1,3,0.333,2,2,1,0,5,5,4,0,1,1,0,4,1,7,-12
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",33.38333,9,16,0.563,2,6,0.333,2,2,1,1,3,4,2,3,1,0,0,2,2,22,4
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",29.65167,3,4,0.75,0,0,0,2,2,1,5,7,12,2,3,0,0,0,5,4,8,-14
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",36.535,4,13,0.308,2,7,0.286,3,3,1,0,2,2,7,3,0,0,1,3,2,13,-15
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",33.795,5,17,0.294,1,7,0.143,8,10,0.8,3,4,7,1,1,1,0,0,2,5,19,-3
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",2.888333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",40.16667,4,14,0.286,3,11,0.273,0,0,0,1,3,4,3,1,3,1,0,2,0,11,9
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",11.23333,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,3,4,0,3
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",7.2,1,2,0.5,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,2,10
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21501223,"2016-04-13T00:00:00","DAL vs. SAS","L",15.025,3,5,0.6,3,5,0.6,0,0,0,0,2,2,0,1,1,0,0,2,1,9,-4
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",26.91167,2,5,0.4,0,0,0,1,2,0.5,4,5,9,3,1,0,0,1,2,1,5,6
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",38.45,7,14,0.5,4,10,0.4,2,2,1,0,2,2,1,0,0,0,1,2,2,20,4
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",36.80333,9,16,0.563,2,6,0.333,3,3,1,0,4,4,6,2,1,0,0,2,4,23,5
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",15.85,1,3,0.333,0,0,0,2,2,1,2,2,4,1,1,0,0,0,1,1,4,-2
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",16.05833,3,5,0.6,0,0,0,1,2,0.5,0,3,3,1,1,0,0,1,2,1,7,6
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",31.67167,7,12,0.583,4,7,0.571,4,4,1,1,10,11,3,1,1,1,0,0,3,22,14
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",7.283333,0,2,0,0,1,0,1,2,0.5,1,1,2,0,0,1,0,0,0,1,1,-3
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",25.28333,3,9,0.333,0,0,0,4,5,0.8,0,4,4,0,0,1,0,0,4,3,10,-2
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",27.44667,2,11,0.182,1,6,0.167,0,0,0,1,4,5,4,3,3,0,0,1,0,5,17
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501210,"2016-04-11T00:00:00","DAL @ UTA","W",14.24167,2,4,0.5,0,2,0,0,0,0,1,2,3,0,0,0,1,0,1,0,4,0
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",30.5,7,14,0.5,1,5,0.2,6,7,0.857,1,3,4,5,4,0,2,1,5,4,21,-14
2015-16,101114,"Deron Williams",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",28.53333,6,11,0.545,0,2,0,3,5,0.6,0,4,4,3,2,1,0,1,4,3,15,-8
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",27.9,4,9,0.444,1,4,0.25,5,5,1,0,5,5,2,0,0,0,0,2,2,14,-1
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",13.58333,0,1,0,0,0,0,1,2,0.5,0,5,5,0,1,1,1,0,3,1,1,-1
2015-16,201580,"JaVale McGee",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",2.033333,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",13,4,11,0.364,3,6,0.5,0,0,0,1,4,5,2,0,1,0,2,2,0,11,10
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",16.71667,0,2,0,0,0,0,2,2,1,1,6,7,0,1,1,0,1,2,1,2,-5
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",25.28333,3,7,0.429,2,5,0.4,0,0,0,0,3,3,1,0,1,0,0,3,1,8,2
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",16.83333,2,3,0.667,0,0,0,1,2,0.5,1,3,4,0,2,0,2,0,1,1,5,-13
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",8.683333,2,2,1,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,1,4,8
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",26.1,0,4,0,0,3,0,3,6,0.5,0,6,6,2,1,1,0,1,5,4,3,1
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501196,"2016-04-10T00:00:00","DAL @ LAC","L",30.83333,2,9,0.222,1,5,0.2,2,2,1,0,0,0,3,3,0,0,0,2,2,7,-18
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",33.57667,6,12,0.5,2,6,0.333,7,8,0.875,0,3,3,2,3,1,0,0,4,8,21,13
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",26.23333,4,7,0.571,3,5,0.6,5,7,0.714,0,4,4,0,6,1,0,0,3,6,16,-8
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",21.61667,0,0,0,0,0,0,1,2,0.5,1,3,4,0,0,2,1,0,1,2,1,-7
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",37.63333,4,7,0.571,3,5,0.6,8,8,1,2,8,10,0,2,1,3,0,0,4,19,8
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",16.22167,4,4,1,0,0,0,0,1,0,2,3,5,0,1,0,0,0,2,1,8,3
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",2.235,1,2,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",36.16667,3,12,0.25,1,5,0.2,4,5,0.8,1,5,6,14,3,2,0,0,2,6,11,16
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",13.195,3,3,1,0,0,0,3,4,0.75,0,3,3,0,0,0,1,0,1,3,9,12
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",8.466667,2,6,0.333,0,3,0,1,2,0.5,0,1,1,1,1,0,0,0,1,1,5,-7
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501185,"2016-04-08T00:00:00","DAL vs. MEM","W",43.9,3,7,0.429,3,6,0.5,2,2,1,0,2,2,1,1,0,0,1,3,2,11,18
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",24.325,3,6,0.5,0,0,0,2,2,1,2,0,2,3,0,2,0,0,2,1,8,-10
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",20.11167,2,5,0.4,0,1,0,1,2,0.5,1,2,3,2,2,0,1,0,1,2,5,3
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",19.82667,4,6,0.667,0,0,0,0,0,0,5,3,8,0,1,2,0,0,4,0,8,6
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",15.86667,2,2,1,0,0,0,0,0,0,3,2,5,1,1,0,3,0,2,2,4,9
2015-16,2734,"Devin Harris",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",31.19167,3,12,0.25,2,9,0.222,2,2,1,0,4,4,1,2,0,0,1,2,2,10,1
2015-16,101111,"Charlie Villanueva",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",0.1466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",40.58333,6,18,0.333,4,12,0.333,0,0,0,0,6,6,0,2,3,0,2,2,2,16,6
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",32.63167,2,8,0.25,0,2,0,3,3,1,2,4,6,1,0,1,0,0,3,4,7,-2
2015-16,101109,"Raymond Felton",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",18.44333,1,7,0.143,0,2,0,1,2,0.5,0,1,1,3,2,1,0,0,3,1,3,-4
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21501170,"2016-04-06T00:00:00","DAL vs. HOU","W",36.87333,10,16,0.625,4,7,0.571,3,3,1,0,5,5,8,2,0,0,1,1,3,27,1
2015-16,2585,"Zaza Pachulia",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",22.55,1,3,0.333,0,0,0,0,0,0,5,4,9,1,3,1,0,1,5,2,2,4
2015-16,202083,"Wesley Matthews",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",36.41667,6,14,0.429,6,13,0.462,1,2,0.5,1,1,2,1,1,1,0,0,1,3,19,-2
2015-16,203939,"Dwight Powell",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-16,1626257,"Salah Mejri",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",19.36667,0,1,0,0,0,0,0,0,0,3,2,5,0,0,0,2,0,2,0,0,-1
2015-16,1626147,"Justin Anderson",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",23.60833,4,4,1,0,0,0,1,1,1,3,7,10,1,0,1,1,0,1,1,9,7
2015-16,1717,"Dirk Nowitzki",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",33.05,4,18,0.222,2,10,0.2,3,4,0.75,0,4,4,1,1,0,0,0,2,5,13,4
2015-16,101135,"David Lee",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",17.38333,3,4,0.75,0,0,0,0,2,0,3,3,6,3,1,0,0,0,3,1,6,9
2015-16,200826,"J.J. Barea",1610612742,"DAL","Dallas Mavericks",21501146,"2016-04-03T00:00:00","DAL @ MIN","W",34.68333,8,19,0.421,3,7,0.429,2,4,0.5,0,3,3,6,1,1,0,2,1,3,21,5
